customer_ID,shopping_pt,record_type,day,time,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost
10000062,4,0,2,09:13,FL,10063,1,1,2,f,1,43,43,0,3,3,1,1,1,2,1,1,3,645
10000062,5,0,2,09:13,FL,10063,1,1,2,f,1,43,43,0,3,3,1,1,1,2,1,1,3,645
10000062,6,1,2,11:04,FL,10063,1,1,2,f,1,43,43,0,3,3,1,1,3,2,1,1,3,670
10000063,1,0,0,11:42,CO,10064,1,0,2,g,NA,21,21,0,3,1,2,0,3,3,0,3,4,650
10000063,2,0,0,11:44,CO,10064,1,0,2,g,NA,21,21,0,3,1,2,0,3,3,0,3,3,650
10000063,3,0,0,11:45,CO,10064,1,0,2,g,NA,21,21,0,3,1,2,0,3,3,0,3,3,702
10000063,4,0,0,11:46,CO,10064,1,0,2,g,NA,21,21,0,3,1,2,0,3,3,0,3,3,706
10000063,5,0,0,11:48,CO,10064,1,0,2,g,NA,21,21,0,3,1,2,0,3,3,0,3,3,706
10000063,6,0,0,11:48,CO,10064,1,0,2,g,NA,21,21,0,3,1,2,0,3,3,0,3,3,706
10000063,7,1,0,12:16,CO,10064,1,0,2,g,NA,21,21,0,3,1,2,0,3,3,0,3,3,706
10000064,1,0,2,14:09,PA,10065,1,0,13,f,NA,18,18,0,NA,NA,0,0,2,1,0,0,2,729
10000064,2,0,2,14:13,PA,10065,1,0,13,f,NA,18,18,0,NA,NA,0,0,2,1,0,0,2,729
10000064,3,0,2,14:16,PA,10065,1,0,13,f,NA,18,18,0,NA,NA,0,0,2,1,0,0,2,735
10000064,4,1,3,14:03,PA,10065,1,0,13,f,NA,18,18,0,3,4,0,0,2,2,0,0,2,666
10000066,1,0,2,14:30,AL,10067,1,1,5,f,4,68,68,0,3,9,1,0,3,3,0,2,2,611
10000066,2,0,2,14:31,AL,10067,1,1,5,f,4,68,68,0,3,9,1,0,3,3,0,2,2,602
10000066,3,1,4,12:47,AL,10067,1,1,5,f,4,68,68,0,3,10,1,0,3,3,0,2,2,613
10000068,1,0,0,10:53,NY,10069,1,1,6,e,2,25,25,0,3,9,1,0,3,3,0,0,2,580
10000068,2,0,0,10:53,NY,10069,1,1,6,e,2,25,25,0,3,9,1,0,3,3,0,0,2,593
10000068,3,0,0,10:54,NY,10069,1,1,6,e,2,25,25,0,3,9,1,0,3,3,0,0,2,587
10000068,4,0,0,10:55,NY,10069,1,1,6,e,2,25,25,0,3,9,1,0,3,3,0,0,2,592
10000068,5,1,0,13:32,NY,10069,1,1,6,e,2,25,25,0,3,9,1,0,3,3,0,0,2,588
10000069,1,0,3,16:54,AR,10070,2,0,20,f,NA,51,47,1,4,0,0,0,2,2,0,2,3,624
10000069,2,0,3,16:55,AR,10070,2,0,20,f,NA,51,47,1,4,0,0,0,2,2,0,2,1,623
10000069,3,0,3,17:05,AR,10070,2,0,20,f,NA,51,47,1,4,0,0,1,2,2,0,2,1,624
10000069,4,0,3,17:07,AR,10070,2,0,20,f,NA,51,47,1,4,0,0,1,2,2,0,2,1,624
10000069,5,0,3,17:16,AR,10070,2,0,20,f,NA,51,47,1,4,0,0,1,2,2,0,2,1,624
10000069,6,1,3,17:17,AR,10070,2,0,20,f,NA,51,47,1,4,0,0,1,2,2,0,2,1,624
10000072,1,0,0,15:21,NM,10073,1,1,2,g,NA,26,26,0,1,2,0,0,1,1,0,0,4,587
10000072,2,0,0,15:21,NM,10073,1,1,2,g,NA,26,26,0,1,2,2,0,1,1,0,2,2,665
10000072,3,0,0,15:22,NM,10073,1,1,2,g,NA,26,26,0,1,2,2,0,1,1,0,2,2,671
10000072,4,0,0,15:23,NM,10073,1,1,2,g,NA,26,26,0,1,2,2,0,1,1,0,2,2,662
10000072,5,0,0,15:28,NM,10073,1,1,2,g,NA,26,26,0,1,2,2,0,1,1,0,2,2,662
10000072,6,0,0,18:26,NM,10073,1,1,2,g,NA,26,26,0,1,2,2,0,1,1,0,2,2,662
10000072,7,1,1,16:12,NM,10073,1,1,2,g,NA,26,26,0,1,2,2,0,1,1,0,2,2,662
10000075,1,0,4,13:17,MS,10075,1,0,4,f,3,23,23,0,1,8,0,0,1,1,0,0,4,605
10000075,2,0,4,13:25,MS,10075,1,0,4,h,3,23,23,0,1,8,1,0,1,1,0,2,2,704
10000075,3,0,4,13:26,MS,10075,1,0,4,h,3,23,23,0,1,8,1,0,1,1,0,2,2,696
10000075,4,0,4,13:27,MS,10075,1,0,4,h,3,23,23,0,1,8,1,0,1,1,0,2,2,704
10000075,5,1,1,10:49,MS,10075,1,0,4,h,3,24,24,0,4,8,2,1,1,1,0,2,2,696
10000076,1,0,0,14:40,CT,10076,1,0,14,f,NA,69,27,0,3,0,0,0,1,1,0,0,2,627
10000076,2,0,0,14:41,CT,10076,1,0,14,f,NA,69,27,0,3,0,1,0,3,3,1,0,1,713
10000076,3,0,0,14:43,CT,10076,1,0,14,f,NA,69,27,0,3,0,1,0,1,1,1,0,1,702
10000076,4,0,0,14:44,CT,10076,1,0,14,f,NA,69,27,0,3,0,2,0,1,1,1,0,1,691
10000076,5,0,0,15:29,CT,10076,1,0,14,f,NA,69,27,0,3,0,2,0,1,1,1,0,1,691
10000076,6,0,0,15:31,CT,10076,1,0,14,f,NA,69,27,0,3,0,2,0,1,1,1,0,1,691
10000076,7,0,0,15:32,CT,10076,1,0,14,f,NA,69,27,0,3,0,2,0,1,1,1,0,2,767
10000076,8,1,0,15:59,CT,10076,1,0,14,f,NA,27,27,0,3,0,2,0,1,1,1,0,2,699
10000077,1,0,4,14:53,KS,10077,1,0,2,e,NA,32,32,0,3,10,2,0,1,1,0,3,2,590
10000077,2,0,4,14:56,KS,10077,1,0,2,e,NA,32,32,0,3,10,2,0,2,3,0,3,2,593
10000077,3,0,4,15:00,KS,10077,1,0,2,e,NA,32,32,0,3,10,2,0,2,3,0,3,2,593
10000077,4,0,4,15:00,KS,10077,1,0,2,e,NA,32,32,0,3,10,1,0,3,3,0,1,2,615
10000077,5,0,4,15:01,KS,10077,1,0,2,e,NA,32,32,0,3,10,1,0,3,3,0,1,2,615
10000077,6,0,4,15:02,KS,10077,1,0,2,e,NA,32,32,0,3,10,1,0,3,3,1,1,2,613
10000077,7,0,4,15:05,KS,10077,1,0,2,e,NA,32,32,0,3,10,1,0,3,3,0,1,2,599
10000077,8,0,4,15:13,KS,10077,1,0,2,e,NA,32,32,0,3,10,1,0,3,3,0,1,2,599
10000077,9,1,4,15:37,KS,10077,1,0,2,e,NA,32,32,0,3,10,1,0,3,3,0,1,2,599
10000078,1,0,4,15:04,FL,10078,2,1,8,d,1,52,46,1,1,15,0,0,1,2,0,0,2,667
10000078,2,0,4,15:05,FL,10078,2,1,8,d,1,52,46,1,1,15,0,0,1,2,0,0,3,585
10000078,3,0,4,15:09,FL,10078,2,1,8,d,1,52,46,1,1,15,0,0,1,2,0,0,3,591
10000078,4,0,4,15:13,FL,10078,2,1,8,d,1,52,46,1,1,15,0,0,1,2,0,0,3,592
10000078,5,1,4,15:20,FL,10078,2,1,8,d,1,52,46,1,1,15,0,0,1,2,0,0,3,592
10000079,1,0,0,10:39,NM,10079,1,1,2,e,4,38,38,0,3,15,0,0,1,1,0,0,4,542
10000079,2,0,0,10:40,NM,10079,1,1,2,e,4,38,38,0,3,15,1,0,3,3,0,1,2,631
10000079,3,0,0,10:42,NM,10079,1,1,2,e,4,38,38,0,3,15,1,0,3,3,0,1,2,627
10000079,4,0,0,10:47,NM,10079,1,1,2,e,4,38,38,0,3,15,1,0,3,3,0,1,2,627
10000079,5,0,0,10:48,NM,10079,1,1,2,e,4,38,38,0,3,15,1,0,3,3,0,1,2,627
10000079,6,0,0,10:49,NM,10079,1,1,2,e,4,38,38,0,3,15,1,0,3,3,0,1,2,627
10000079,7,1,0,10:54,NM,10079,1,1,2,e,4,38,38,0,3,15,1,0,3,3,0,1,2,627
10000080,1,0,1,07:50,FL,10080,1,1,4,f,3,43,43,0,4,5,1,0,3,3,0,1,3,638
10000080,2,0,1,07:52,FL,10080,1,1,4,f,3,43,43,0,4,5,1,0,4,3,0,1,4,671
10000080,3,0,1,07:52,FL,10080,1,1,4,f,3,43,43,0,4,5,1,0,4,3,0,1,4,671
10000080,4,1,4,10:31,FL,10080,1,1,2,e,3,43,43,0,4,4,1,0,4,3,0,1,4,676
10000082,1,0,5,10:59,NY,10082,1,0,1,f,3,24,24,0,3,2,1,1,3,3,1,0,2,734
10000082,2,0,5,11:01,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,2,728
10000082,3,0,5,11:01,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,1,725
10000082,4,0,5,11:05,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,1,725
10000082,5,0,5,11:11,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,1,725
10000082,6,0,5,11:13,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,1,725
10000082,7,0,5,11:20,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,1,725
10000082,8,0,5,11:21,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,1,725
10000082,9,1,5,12:04,NY,10082,1,0,1,f,3,24,24,0,3,2,2,0,3,3,0,0,2,729
10000084,1,0,4,15:22,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,1,0,1,644
10000084,2,0,4,15:23,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,1,0,1,644
10000084,3,0,4,15:24,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,1,0,1,655
10000084,4,0,4,15:25,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,0,0,1,652
10000084,5,0,4,15:26,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,0,0,1,641
10000084,6,0,4,15:29,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,0,0,1,645
10000084,7,0,4,15:30,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,0,0,1,645
10000084,8,0,4,15:36,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,0,0,2,836
10000084,9,1,4,16:17,CT,10084,1,0,1,e,3,22,22,0,4,1,1,0,3,3,0,0,1,670
10000086,1,0,1,08:58,MD,10086,1,0,6,d,2,37,37,0,3,4,0,0,1,1,0,0,4,613
10000086,2,0,1,08:59,MD,10086,1,0,6,d,2,37,37,0,3,4,0,0,3,3,0,0,2,606
10000086,3,0,1,08:59,MD,10086,1,0,6,d,2,37,37,0,3,4,0,0,3,3,0,0,2,609
10000086,4,0,1,09:01,MD,10086,1,0,6,d,2,37,37,0,3,4,0,0,3,3,0,0,2,609
10000086,5,0,1,09:02,MD,10086,1,0,6,d,2,37,37,0,3,4,0,0,3,3,0,0,2,609
10000086,6,0,1,09:05,MD,10086,1,0,6,d,2,37,37,0,3,4,1,1,3,3,1,2,2,653
10000086,7,0,1,09:06,MD,10086,1,0,6,d,2,37,37,0,3,4,1,1,3,3,1,2,2,653
10000086,8,1,1,15:35,MD,10086,2,0,6,d,2,39,37,1,3,4,1,1,3,3,1,2,2,654
10000088,1,0,1,12:37,RI,10088,1,0,9,f,2,59,59,0,2,4,0,0,1,1,0,0,1,525
10000088,2,0,1,12:38,RI,10088,1,0,9,f,2,59,59,0,2,4,0,0,2,2,0,0,1,545
10000088,3,1,3,08:51,RI,10088,1,0,9,f,2,59,59,0,2,4,0,0,2,2,0,0,2,549
10000091,1,0,4,11:15,FL,10091,1,1,1,e,1,51,51,0,1,11,1,1,1,1,1,2,2,702
10000091,2,0,4,11:16,FL,10091,1,1,1,e,1,51,51,0,1,11,1,1,1,1,1,2,3,629
10000091,3,0,4,11:18,FL,10091,1,1,1,e,1,51,51,0,1,11,1,1,1,1,1,2,3,627
10000091,4,0,4,11:19,FL,10091,1,1,1,e,1,51,51,0,1,11,1,1,1,1,1,2,3,631
10000091,5,0,4,11:20,FL,10091,1,1,1,e,1,51,51,0,1,11,1,1,1,1,1,2,3,631
10000091,6,0,4,11:21,FL,10091,1,1,1,e,1,51,51,0,1,11,1,1,1,1,1,1,3,632
10000091,7,0,4,11:24,FL,10091,1,1,1,e,1,51,51,0,1,11,1,0,1,1,1,1,3,631
10000091,8,0,4,11:25,FL,10091,1,1,1,e,1,51,51,0,1,11,0,0,1,1,0,0,3,586
10000091,9,0,4,11:26,FL,10091,1,1,1,e,1,51,51,0,1,11,1,0,1,1,1,1,3,631
10000091,10,1,4,14:08,FL,10091,1,1,1,e,1,51,51,0,1,11,1,0,1,1,1,1,3,630
10000092,1,0,0,16:18,NV,10092,1,0,8,g,NA,39,36,1,1,0,1,0,1,1,1,2,2,731
10000092,2,0,0,16:20,NV,10092,1,0,8,g,NA,39,36,1,1,0,1,0,1,1,0,2,2,733
10000092,3,0,0,16:23,NV,10092,1,0,8,g,NA,39,36,1,1,3,1,0,1,1,0,2,1,683
10000092,4,0,0,16:24,NV,10092,1,0,8,g,NA,39,36,1,1,3,1,0,1,1,0,2,1,683
10000092,5,0,0,16:31,NV,10092,1,0,8,g,NA,39,36,1,1,3,1,0,1,1,0,2,1,683
10000092,6,0,0,16:33,NV,10092,1,0,8,g,NA,39,36,1,1,3,1,0,1,1,0,2,1,683
10000092,7,0,0,16:38,NV,10092,1,0,8,g,NA,39,36,1,NA,NA,1,0,1,1,0,2,2,738
10000092,8,0,0,16:39,NV,10092,1,0,8,g,NA,39,36,1,1,0,1,0,1,1,0,2,2,738
10000092,9,0,0,16:43,NV,10092,1,0,8,g,NA,39,36,1,1,1,1,0,1,1,0,2,1,704
10000092,10,1,0,17:39,NV,10092,1,0,8,g,NA,39,36,1,1,3,1,0,1,1,0,2,1,683
10000094,1,0,0,10:48,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,2,3,1,1,1,603
10000094,2,0,0,10:49,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,1,590
10000094,3,0,0,10:50,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,3,596
10000094,4,0,0,10:51,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,3,600
10000094,5,0,0,10:57,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,3,596
10000094,6,0,0,10:57,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,3,596
10000094,7,0,0,10:59,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,3,596
10000094,8,0,0,10:59,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,3,596
10000094,9,1,2,09:26,NM,10094,2,1,1,g,2,60,53,1,4,7,1,1,4,3,0,1,3,596
10000095,1,0,4,17:48,UT,10095,1,0,13,,NA,23,23,0,NA,NA,0,0,1,1,0,0,2,599
10000095,2,0,4,17:49,UT,10095,1,0,13,,NA,23,23,0,NA,NA,0,1,1,1,0,0,2,612
10000095,3,1,2,12:00,UT,10095,1,0,13,f,NA,23,23,0,NA,NA,0,0,1,1,0,0,1,589
10000096,1,0,1,17:27,OR,10096,1,0,1,h,4,55,55,0,2,6,1,1,3,3,1,2,2,627
10000096,2,0,1,17:31,OR,10096,1,0,1,h,4,55,55,0,2,6,1,0,3,3,1,2,2,626
10000096,3,0,1,17:32,OR,10096,1,0,1,h,4,55,55,0,2,6,1,0,3,3,1,2,1,623
10000096,4,0,1,17:39,OR,10096,1,0,1,h,4,55,55,0,2,4,1,0,3,3,1,2,1,630
10000096,5,0,1,17:40,OR,10096,1,0,1,h,4,55,55,0,2,6,1,0,3,3,1,2,1,623
10000096,6,1,1,18:02,OR,10096,1,0,1,h,4,55,55,0,2,5,1,0,3,3,1,2,1,630
10000097,1,0,0,15:58,NM,10097,2,0,2,e,NA,43,37,0,1,6,0,0,1,1,0,0,4,557
10000097,2,0,0,16:00,NM,10097,2,0,2,e,NA,43,37,0,1,6,1,0,1,2,0,2,2,658
10000097,3,0,0,16:01,NM,10097,2,1,2,e,NA,43,37,0,1,6,1,0,1,2,0,2,2,640
10000097,4,0,0,16:03,NM,10097,2,1,2,e,NA,43,37,0,1,6,1,0,1,2,0,2,2,640
10000097,5,0,0,16:05,NM,10097,2,1,2,e,NA,43,37,0,1,6,1,0,1,2,0,2,2,640
10000097,6,0,0,16:06,NM,10097,2,1,2,e,NA,43,37,0,1,6,1,0,1,2,0,2,2,640
10000097,7,0,0,16:07,NM,10097,2,1,2,e,NA,43,37,0,1,6,1,0,1,2,0,2,2,640
10000097,8,1,0,16:11,NM,10097,2,1,2,e,NA,43,37,0,1,6,1,0,1,2,0,2,2,640
10000098,1,0,2,16:55,ID,10098,1,0,2,f,4,28,28,0,3,1,0,0,2,2,0,2,2,580
10000098,2,0,2,16:56,ID,10098,1,0,2,f,4,28,28,0,3,1,1,0,3,3,0,2,3,659
10000098,3,1,1,12:13,ID,10098,1,0,2,f,4,28,28,0,3,1,1,1,3,3,1,2,3,687
10000100,1,0,3,07:41,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,2,3,674
10000100,2,0,3,07:41,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,2,3,674
10000100,3,0,3,07:42,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,2,3,674
10000100,4,0,3,07:43,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,2,3,690
10000100,5,0,3,07:44,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,2,3,684
10000100,6,0,3,07:49,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,1,3,682
10000100,7,0,3,08:21,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,1,3,682
10000100,8,0,3,08:22,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,1,3,682
10000100,9,1,3,08:34,FL,10100,1,0,1,e,1,23,23,0,3,0,1,1,3,3,1,1,3,682
10000103,1,0,0,11:35,PA,10103,1,1,1,f,3,75,75,0,3,4,1,0,4,3,1,2,3,582
10000103,2,0,0,11:36,PA,10103,1,1,1,f,3,75,75,0,4,4,1,0,4,3,1,2,3,585
10000103,3,0,0,11:37,PA,10103,1,1,1,f,3,75,75,0,4,4,1,0,4,3,1,2,3,585
10000103,4,0,0,14:11,PA,10103,1,1,1,f,3,75,75,0,4,6,1,0,4,3,1,2,3,585
10000103,5,0,0,16:25,PA,10103,1,1,1,f,3,75,75,0,4,6,1,0,4,3,1,2,3,585
10000103,6,1,3,08:36,PA,10103,1,1,1,f,3,75,75,0,4,10,2,0,4,3,1,2,3,575
10000104,1,0,0,11:23,PA,10104,1,1,10,g,2,71,71,0,3,4,0,0,3,2,0,0,4,597
10000104,2,0,0,11:24,PA,10104,1,1,10,g,2,71,71,0,3,4,1,0,3,3,1,1,3,620
10000104,3,0,0,11:25,PA,10104,1,1,10,g,2,71,71,0,3,4,1,0,3,3,1,1,3,620
10000104,4,1,3,09:31,PA,10104,1,1,10,g,2,71,71,0,3,4,1,0,3,3,1,1,3,616
10000105,1,0,1,15:02,ME,10105,1,0,11,g,3,20,20,0,3,5,1,0,3,2,0,1,2,652
10000105,2,0,1,15:03,ME,10105,1,0,11,g,3,20,20,0,3,5,1,0,3,2,0,1,2,652
10000105,3,0,1,15:17,ME,10105,1,0,11,g,3,20,20,0,3,5,1,0,3,2,0,1,2,652
10000105,4,0,1,15:18,ME,10105,1,0,11,g,3,20,20,0,3,5,1,0,3,2,0,1,2,653
10000105,5,0,1,15:28,ME,10105,1,0,11,g,3,50,20,0,3,5,1,0,3,2,0,1,2,653
10000105,6,0,1,15:29,ME,10105,1,0,11,g,3,50,20,0,3,5,1,0,3,2,0,1,2,653
10000105,7,0,1,15:31,ME,10105,1,0,11,g,3,50,20,0,3,5,1,0,3,2,0,1,2,662
10000105,8,1,2,09:47,ME,10105,1,0,11,g,3,20,20,0,3,5,1,0,3,2,0,1,2,653
10000107,1,0,0,13:06,PA,10107,1,0,12,e,4,41,41,0,3,2,1,0,1,2,1,1,2,609
10000107,2,0,0,13:07,PA,10107,1,0,12,e,4,41,41,0,3,2,1,0,1,2,1,1,2,593
10000107,3,0,0,13:07,PA,10107,1,0,12,e,4,41,41,0,3,2,1,1,1,2,1,2,2,589
10000107,4,0,0,13:08,PA,10107,1,0,12,e,4,41,41,0,3,2,1,1,1,2,1,2,3,599
10000107,5,0,0,13:09,PA,10107,1,0,12,e,4,41,41,0,3,2,1,1,1,2,1,2,3,597
10000107,6,0,0,13:10,PA,10107,1,0,12,e,4,41,41,0,3,2,1,1,1,2,1,2,3,602
10000107,7,1,1,12:38,PA,10107,1,0,12,f,4,41,41,0,3,2,1,1,1,2,1,2,3,608
10000108,1,0,2,08:32,TN,10108,1,0,11,g,3,21,21,0,3,1,1,0,3,3,0,1,2,761
10000108,2,0,2,08:33,TN,10108,1,0,11,g,3,21,21,0,3,1,0,0,2,3,0,0,2,654
10000108,3,0,2,08:36,TN,10108,1,0,11,g,3,21,21,0,3,1,0,0,2,3,0,0,2,651
10000108,4,0,2,08:38,TN,10108,1,0,11,g,3,21,21,0,3,1,0,0,2,3,0,0,2,651
10000108,5,0,2,08:39,TN,10108,1,0,11,g,3,21,21,0,3,1,0,0,2,3,0,0,2,651
10000108,6,0,2,08:40,TN,10108,1,0,11,g,3,21,21,0,3,1,0,0,2,3,0,0,2,651
10000108,7,0,2,08:41,TN,10108,1,0,11,g,3,21,21,0,3,1,0,0,2,3,0,0,2,651
10000108,8,0,2,08:46,TN,10108,1,0,11,g,3,21,21,0,3,1,0,0,2,3,0,0,2,651
10000108,9,1,4,09:51,TN,10108,1,0,11,g,3,21,21,0,3,5,1,0,2,3,0,1,1,692
10000111,1,0,4,15:01,FL,10111,1,1,10,f,2,22,22,0,3,8,1,0,1,2,1,2,3,631
10000111,2,0,4,15:06,FL,10111,1,1,10,f,2,22,22,0,3,8,1,1,3,3,0,2,3,648
10000111,3,0,4,15:07,FL,10111,1,1,10,f,2,22,22,0,3,8,1,1,3,3,0,2,3,659
10000111,4,0,4,15:08,FL,10111,1,1,10,f,2,22,22,0,3,8,1,1,1,2,0,2,3,637
10000111,5,0,4,15:14,FL,10111,1,1,10,f,2,22,22,0,3,8,1,1,1,2,0,2,3,632
10000111,6,1,4,12:43,FL,10111,1,1,10,f,2,22,22,0,3,8,1,1,3,3,0,2,3,657
10000112,1,0,2,10:57,TN,10112,1,1,3,f,3,41,41,0,NA,NA,0,0,1,1,0,0,2,530
10000112,2,0,2,10:58,TN,10112,1,1,3,f,3,41,41,0,NA,NA,0,0,1,1,0,0,2,530
10000112,3,0,2,11:02,TN,10112,1,1,3,f,3,41,41,0,NA,NA,1,0,4,3,1,1,3,670
10000112,4,0,2,11:03,TN,10112,1,1,3,f,3,41,41,0,NA,NA,1,0,4,3,1,1,3,670
10000112,5,0,2,11:19,TN,10112,1,1,3,f,3,41,41,0,NA,NA,1,0,4,3,1,1,3,670
10000112,6,0,2,11:20,TN,10112,1,1,3,f,3,41,41,0,NA,NA,1,0,4,3,1,1,3,670
10000112,7,1,2,11:28,TN,10112,1,1,3,f,3,41,41,0,NA,NA,1,0,4,3,1,1,3,688
10000113,1,0,1,11:20,KS,10113,1,0,15,f,2,55,55,0,3,15,1,0,3,3,1,1,1,591
10000113,2,0,1,11:23,KS,10113,1,0,15,f,2,55,55,0,3,15,1,0,3,3,1,1,1,598
10000113,3,0,1,11:25,KS,10113,1,0,15,f,2,55,55,0,3,15,1,0,3,3,1,1,1,598
10000113,4,0,1,11:29,KS,10113,1,0,15,f,2,55,55,0,3,15,1,0,3,3,1,1,1,598
10000113,5,1,3,17:03,KS,10113,1,0,15,f,2,55,55,0,3,15,1,1,3,3,1,1,2,600
10000115,1,0,2,14:55,CO,10115,2,1,11,g,NA,37,36,1,NA,NA,1,0,3,3,0,2,1,592
10000115,2,0,2,15:03,CO,10115,2,1,11,g,NA,37,36,1,NA,NA,1,0,3,2,0,0,1,578
10000115,3,0,2,15:04,CO,10115,2,1,11,g,NA,37,36,1,NA,NA,1,0,3,2,0,0,1,556
10000115,4,0,2,15:08,CO,10115,2,1,11,g,3,37,36,1,2,9,1,0,3,2,0,0,1,558
10000115,5,0,2,15:09,CO,10115,2,1,11,g,3,37,36,1,2,9,1,0,3,2,0,0,1,558
10000115,6,1,2,17:25,CO,10115,2,1,11,g,3,37,36,1,2,9,1,0,3,2,0,0,1,558
10000116,1,0,4,12:37,OH,10116,1,0,14,e,NA,25,25,0,NA,NA,0,0,4,3,0,0,2,661
10000116,2,0,4,12:40,OH,10116,1,0,14,e,NA,25,25,0,NA,NA,0,0,3,3,0,0,2,648
10000116,3,0,4,12:44,OH,10116,1,0,14,e,NA,25,25,0,4,6,0,0,3,3,0,0,4,605
10000116,4,0,4,12:45,OH,10116,1,0,14,e,NA,25,25,0,4,6,0,0,3,3,0,0,3,599
10000116,5,0,4,13:16,OH,10116,1,0,14,e,NA,25,25,0,4,6,0,0,4,3,0,0,3,611
10000116,6,0,4,13:25,OH,10116,1,0,14,e,NA,25,25,0,4,6,0,0,4,3,0,0,3,611
10000116,7,0,4,13:26,OH,10116,1,0,14,e,NA,25,25,0,4,6,0,0,4,3,0,0,3,604
10000116,8,0,4,13:27,OH,10116,1,0,14,e,NA,25,25,0,4,6,0,0,3,3,0,0,3,594
10000116,9,1,2,15:23,OH,10116,1,0,14,e,NA,25,25,0,4,7,0,0,3,3,0,0,3,597
10000117,1,0,4,10:58,NY,10117,1,1,13,e,1,70,70,0,3,5,1,0,3,2,1,0,2,564
10000117,2,0,4,10:59,NY,10117,1,1,13,e,1,70,70,0,3,5,1,0,3,2,1,0,2,571
10000117,3,1,2,07:53,NY,10117,1,1,13,e,1,70,70,0,3,5,1,0,3,2,1,0,2,571
10000118,1,0,4,08:45,NY,10118,1,0,3,e,2,25,25,0,3,9,0,0,3,3,0,0,4,598
10000118,2,0,4,08:46,NY,10118,1,0,3,e,2,25,25,0,3,9,0,0,3,3,0,0,2,585
10000118,3,0,4,08:47,NY,10118,1,0,3,e,2,25,25,0,3,9,0,0,3,3,0,0,2,585
10000118,4,0,4,08:48,NY,10118,1,0,3,e,2,25,25,0,3,9,1,1,1,3,1,0,2,638
10000118,5,0,4,08:48,NY,10118,1,0,3,e,2,25,25,0,3,9,1,1,3,3,1,0,2,643
10000118,6,0,4,08:50,NY,10118,1,0,3,e,2,25,25,0,3,9,1,1,3,3,1,0,2,643
10000118,7,1,0,08:37,NY,10118,1,0,3,e,2,25,25,0,3,9,1,1,3,3,1,0,2,648
10000121,1,0,2,13:06,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,2,0,2,1,626
10000121,2,0,2,13:08,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,2,0,2,1,633
10000121,3,0,2,13:10,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,2,0,2,1,633
10000121,4,0,2,13:11,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,2,0,2,1,667
10000121,5,0,2,13:14,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,2,0,2,1,660
10000121,6,0,2,13:17,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,2,0,2,1,660
10000121,7,0,2,13:18,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,2,0,2,1,660
10000121,8,1,4,13:10,WA,10121,1,0,4,f,NA,39,39,0,1,1,1,0,1,3,0,2,1,667
10000122,1,0,4,11:31,UT,10122,1,0,6,d,NA,21,21,0,1,4,1,1,1,2,1,1,2,686
